"scene_code","scene_template_num","business_type_code","business_type_level","primary_tag_code","secondary_tag_code","secondary_title_level","usergroup_id","image_location","channel_touch_code_set","status","is_scene_all_touch_query","exclusive_scene_id","order_field","creator_id","create_time","update_time"
"1859827586784331048","00094","BU05","10","SYJ","SYJ003","6","1857044017167212545",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:08"
"1859827586784331049","00219","BU05","10","SYJ","SYJ003","6","1857048217955475457",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:08"
"1859827586784331050","00096","BU05","10","SGZ","SGZ005","7","1867483382913568769",,"{""100006"":""9001101011""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:08"
"1859827586784331051","00097","BU05","10","SYJ","SYJ006","5","1857044682597732352",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:09"
"1859827586784331052","00098","BU05","10","SGZ","SGZ005","7","1857044992179310592",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1","00121,00231,00123,00233,00124,00234,00144,00240,00127",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:09"
"1859827586784331053","00099","BU05","10","SGZ","SGZ005","7","1857044384193974273",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:09"
"1859827586784331054","00220","BU05","10","SGZ","SGZ005","7","1857048546935967744",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:10"
"1859827586784331055","00100","BU05","10","SYH","SYH013","10","1857045399676915713",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1","00129",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:10"
"1859827586784331056","00101","BU05","10","SGZ","SGZ005","7","1857045782000308224",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:10"
"1859827586784331057","00221","BU05","10","SGZ","SGZ005","7","1857048596009324544",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:11"
"1859827586784331058","00102","BU05","10","SGZ","SGZ005","7","1857046231289831425",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:11"
"1859827586784331059","00222","BU05","10","SGZ","SGZ005","7","1857048898359922688",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:11"
"1859827586784331060","00103","BU05","10","SYH","SYH010","2","1860996525958762497",,"{""100006"":""9001101001""}","60","1","00105",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:11"
"1859827586784331061","00104","BU05","10","SYH","SYH010","2","1857047059081863168",,"{""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:12"
"1859827586784331062","00105","BU05","10","STJ","STJ019","2","1860996525958762497",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1","00103",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:12"
"1859827586784331063","00106","BU05","10","STJ","STJ019","2","1857047208931762177",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:12"
"1859827586784331064","00223","BU05","10","STJ","STJ019","2","1857049607549362176",,"{""100006"":""9001101002"",""1849751017281953793"":""10004500004""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:12"
"1859827586784331065","00107","BU05","10","STJ","STJ019","2","1857047400946999297",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:13"
"1859827586784331066","00108","BU05","10","SYH","SYH006","8","1857047592932876288",,"{""100006"":""9001101001""}","60","1","00110,00138",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:13"
"1859827586784331067","00109","BU05","10","SYH","SYH002","3","1857047794418851840",,"{""100006"":""9001101001""}","60","1","00111,00140",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:13"
"1859827586784331068","00112","BU05","10","STJ","STJ019","2","1857046536354144256",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:13"
"1859827586784331069","00115","BU05","10","STJ","STJ020","4","1857048260565409792",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:14"
"1859827586784331070","00225","BU05","10","STJ","STJ020","4","1857050440345198592",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:14"
"1859827586784331071","00117","BU05","10","STJ","STJ020","4","1857048669107654656",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:14"
"1859827586784331072","00227","BU05","10","STJ","STJ020","4","1857050697565085696",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:14"
"1859827586784331073","00118","BU05","10","STJ","STJ020","4","1858555575454142464",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:15"
"1859827586784331074","00228","BU05","10","STJ","STJ020","4","1857050780721356800",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:15"
"1859827586784331075","00119","BU05","10","STJ","STJ020","4","1857049029192847361",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:15"
"1859827586784331076","00229","BU05","10","STJ","STJ020","4","1857050964016898049",,"{""100011"":""50011""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:16"
"1859827586784331077","00120","BU04","8","SGZ","SGZ003","6","1857049392096612352",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00230,00122,00232,00125,00235,00126,00141,00237,00085",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:16"
"1859827586784331078","00230","BU04","8","SGZ","SGZ003","6","1857036360607997953",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00120,00122,00232,00125,00235,00126,00141,00237,00085",,"mengll","12/11/2024 16:55:28","9/1/2025 23:40:16"
"1859827586784331079","00121","BU04","8","SGZ","SGZ005","6","1857049799170592768",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00231,00123,00233,00124,00234,00144,00240,00127,00098",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:17"
"1859827586784331080","00231","BU04","8","SGZ","SGZ005","6","1857038020168257537",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00121,00123,00233,00124,00234,00144,00240,00127,00098",,"mengll","12/11/2024 16:55:28","9/1/2025 23:40:17"
"1859827586784331081","00122","BU04","8","SGZ","SGZ003","6","1857050393205415937",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00120,00230,00232,00125,00235,00126,00141,00237,00085",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:17"
"1859827586784331082","00232","BU04","8","SGZ","SGZ003","6","1857038358669434880",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00120,00230,00122,00125,00235,00126,00141,00237,00085",,"mengll","12/11/2024 16:55:28","9/1/2025 23:40:18"
"1859827586784331083","00123","BU04","8","SGZ","SGZ005","7","1864336104631832577",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00121,00231,00233,00124,00234,00144,00240,00127,00098",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:19"
"1859827586784331084","00233","BU04","8","SGZ","SGZ005","7","1857039318720450560",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00121,00231,00123,00124,00234,00144,00240,00127,00098",,"mengll","12/11/2024 16:55:28","9/1/2025 23:40:19"
"1859827586784331085","00124","BU04","8","SGZ","SGZ005","7","1857051092534566912",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00121,00231,00123,00233,00234,00144,00240,00127,00098",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:20"
"1859827586784331086","00234","BU04","8","SGZ","SGZ005","7","1857039716407578624",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00121,00231,00123,00233,00124,00144,00240,00127,00098",,"mengll","12/11/2024 16:55:28","9/1/2025 23:40:20"
"1859827586784331087","00125","BU04","8","SGZ","SGZ003","6","1864337592804581377",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00120,00230,00122,00232,00235,00126,00141,00237,00085",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:20"
"1859827586784331088","00235","BU04","8","SGZ","SGZ003","6","1857040194122162176",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00120,00230,00122,00232,00125,00126,00141,00237,00085",,"mengll","12/11/2024 16:55:28","9/1/2025 23:40:21"
"1859827586784331089","00126","BU04","8","SGZ","SGZ003","6","1857051437847420929",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00120,00230,00122,00232,00125,00235,00141,00237,00085",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:21"
"1859827586784331090","00127","BU04","8","SGZ","SGZ005","7","1857051616533159937",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00121,00231,00123,00233,00124,00234,00144,00240,00098",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:21"
"1859827586784331091","00128","BU04","8","SYH","SYH003","5","1857051953969111040",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00087",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:21"
"1859827586784331092","00129","BU04","8","SYH","SYH003","5","1858928531187310592",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1","00100",,"mengll","12/11/2024 18:43:37","9/1/2025 23:40:22"
"1859827586784331093","00130","BU04","8","STX","STX004","2","1857052391351132160",,"{""100011"":""50011"",""100006"":""9001101001""}","92","1",,,"mengll","12/11/2024 18:43:37","9/1/2025 20:22:16"
"1859827586784331094","00131","BU04","8","STX","STX003","8","1857041467768709121",,"{""100011"":""50011"",""100006"":""9001101001""}","92","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 20:22:16"
"1859827586784331095","00132","BU04","8","STX","STX012","5","1857042211469139969",,"{""100011"":""50011"",""100006"":""9001101001""}","92","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 20:22:16"
"1859827586784331096","00133","BU04","8","STJ","STJ017","7","1857042585164849153",,"{""100011"":""50011"",""100006"":""9001101001""}","92","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 20:22:16"
"1859827586784331097","00134","BU04","8","SYH","SYH003","5","1857042832372932608",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:22"
"1859827586784331098","00249","BU04","8","SYH","SYH003","5","1857051652969078784",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:22"
"1859827586784331099","00135","BU04","8","SYH","SYH003","5","1857043255565623297",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:22"
"1859827586784331100","00250","BU04","8","SYH","SYH003","5","1857052114816344065",,"{""100011"":""50011"",""100006"":""9001101001""}","60","1",,,"mengll","12/11/2024 19:18:23","9/1/2025 23:40:23"
